941,"('Mark of Zorro, The (1940)', 'Adventure')"0.620240129256
942,"('Laura (1944)', 'Crime|Film-Noir|Mystery')"0.782982619078
943,"('Ghost and Mrs. Muir, The (1947)', 'Drama|Romance')"0.668203084744
944,"('Lost Horizon (1937)', 'Drama')"0.862897011013
945,"('Top Hat (1935)', 'Comedy|Musical|Romance')"0.594011439625
946,"('To Be or Not to Be (1942)', 'Comedy|Drama|War')"0.679655230303
947,"('My Man Godfrey (1936)', 'Comedy')"0.48671366321
948,"('Giant (1956)', 'Drama')"0.634674281462
949,"('East of Eden (1955)', 'Drama')"0.643424685135
950,"('Thin Man, The (1934)', 'Mystery')"0.553377835973
951,"('His Girl Friday (1940)', 'Comedy')"0.716872517988
952,"('Around the World in 80 Days (1956)', 'Adventure|Comedy')"0.725352179783
953,"("It's a Wonderful Life (1946)", 'Drama')"0.716099851416
954,"('Mr. Smith Goes to Washington (1939)', 'Drama')"0.61821818775
955,"('Bringing Up Baby (1938)', 'Comedy')"0.662277591125
956,"('Penny Serenade (1941)', 'Drama|Romance')"0.554143373575
957,"('Scarlet Letter, The (1926)', 'Drama')"1.05853353241
958,"('Lady of Burlesque (1943)', 'Comedy|Mystery')"2.03356471629
959,"('Of Human Bondage (1934)', 'Drama')"0.866766544883
960,"('Angel on My Shoulder (1946)', 'Crime|Drama')"0.911280674388
961,"('Little Lord Fauntleroy (1936)', 'Drama')"1.0402146219
962,"('They Made Me a Criminal (1939)', 'Crime|Drama')"0.116944321146
963,"('Inspector General, The (1949)', 'Musical')"0.689271369548
964,"('Angel and the Badman (1947)', 'Western')"0.914200631066
965,"('39 Steps, The (1935)', 'Thriller')"0.606171440766
966,"('Walk in the Sun, A (1945)', 'Drama')"0.205025118456
967,"('Outlaw, The (1943)', 'Western')"0.969149734761
968,"('Night of the Living Dead (1968)', 'Horror|Sci-Fi')"0.95203470439
969,"('African Queen, The (1951)', 'Action|Adventure|Romance|War')"0.629664661409
970,"('Beat the Devil (1954)', 'Comedy|Drama')"1.1215890092
971,"('Cat on a Hot Tin Roof (1958)', 'Drama')"0.63088795728
973,"('Meet John Doe (1941)', 'Drama')"0.624454342698
974,"('Algiers (1938)', 'Drama|Romance')"0.658821425856
975,"('Something to Sing About (1937)', 'Comedy|Musical')"1.58331644694
976,"('Farewell to Arms, A (1932)', 'Romance|War')"1.20331186042
978,"('Blue Angel, The (Blaue Engel, Der) (1930)', 'Drama')"0.82943783405
981,"('Dangerous Ground (1997)', 'Drama')"1.57050861341
982,"('Picnic (1955)', 'Drama')"0.919378268148
984,"('Pompatus of Love, The (1996)', 'Comedy|Drama')"0.730406445942
985,"('Small Wonders (1996)', 'Documentary')"1.84307908316
986,"('Fly Away Home (1996)', "Adventure|Children's")"0.828014342868
987,"('Bliss (1997)', 'Drama|Romance')"1.39353249039
988,"('Grace of My Heart (1996)', 'Comedy|Drama')"0.797467118895
990,"('Maximum Risk (1996)', 'Action|Adventure|Thriller')"0.965559738631
991,"('Michael Collins (1996)', 'Drama|War')"0.852378118368
992,"("Rich Man's Wife, The (1996)", 'Thriller')"0.591471132864
993,"('Infinity (1996)', 'Drama')"0.277143607714
994,"('Big Night (1996)', 'Drama')"0.567903869005
996,"('Last Man Standing (1996)', 'Action|Drama|Western')"0.795982713569
997,"('Caught (1996)', 'Drama|Thriller')"0.989330910154
998,"('Set It Off (1996)', 'Action|Crime')"0.877525679871
999,"('2 Days in the Valley (1996)', 'Crime')"0.836467498714
1000,"('Curdled (1996)', 'Crime')"2.34838378003
1002,"("Ed's Next Move (1996)", 'Comedy')"0.503923739829
1003,"('Extreme Measures (1996)', 'Drama|Thriller')"0.801088826591
1004,"('Glimmer Man, The (1996)', 'Action|Thriller')"1.17930027854
1005,"('D3: The Mighty Ducks (1996)', "Children's|Comedy")"1.07865478519
1006,"('Chamber, The (1996)', 'Drama')"0.763956283704
1007,"('Apple Dumpling Gang, The (1975)', "Children's|Comedy|Western")"0.530549774794
1008,"('Davy Crockett, King of the Wild Frontier (1955)', 'Western')"0.82144297639
1009,"('Escape to Witch Mountain (1975)', "Adventure|Children's|Fantasy")"0.772756300033
1010,"('Love Bug, The (1969)', "Children's|Comedy")"0.857929217254
1011,"('Herbie Rides Again (1974)', "Adventure|Children's|Comedy")"0.578145150068
1012,"('Old Yeller (1957)', "Children's|Drama")"0.73623904097
1013,"('Parent Trap, The (1961)', "Children's|Drama")"0.905635118521
1014,"('Pollyanna (1960)', "Children's|Comedy|Drama")"0.992073723141
1015,"('Homeward Bound: The Incredible Journey (1993)', "Adventure|Children's")"0.792621101626
1016,"('Shaggy Dog, The (1959)', "Children's|Comedy")"0.800975596473
1017,"('Swiss Family Robinson (1960)', "Adventure|Children's")"0.785989543776
1018,"('That Darn Cat! (1965)', "Children's|Comedy|Mystery")"0.743784054147
1019,"('20,000 Leagues Under the Sea (1954)', "Adventure|Children's|Fantasy|Sci-Fi")"0.750445417023
1020,"('Cool Runnings (1993)', 'Comedy')"0.855942309482
1021,"('Angels in the Outfield (1994)', "Children's|Comedy")"1.00269057478
1022,"('Cinderella (1950)', "Animation|Children's|Musical")"0.775796562623
1023,"('Winnie the Pooh and the Blustery Day (1968)', "Animation|Children's")"0.756670267835
1024,"('Three Caballeros, The (1945)', "Animation|Children's|Musical")"0.794486321484
1025,"('Sword in the Stone, The (1963)', "Animation|Children's")"0.687234660849
1026,"('So Dear to My Heart (1949)', "Children's|Drama")"1.38736943247
1027,"('Robin Hood: Prince of Thieves (1991)', 'Drama')"0.800682521775
1028,"('Mary Poppins (1964)', "Children's|Comedy|Musical")"0.756361223916
1029,"('Dumbo (1941)', "Animation|Children's|Musical")"0.733908621819
1030,"("Pete's Dragon (1977)", "Adventure|Animation|Children's|Musical")"0.842637697258
1031,"('Bedknobs and Broomsticks (1971)', "Adventure|Children's|Musical")"0.790088060077
1032,"('Alice in Wonderland (1951)', "Animation|Children's|Musical")"0.74875157732
1033,"('Fox and the Hound, The (1981)', "Animation|Children's")"0.665122863022
1034,"('Freeway (1996)', 'Crime')"0.933769210468
1035,"('Sound of Music, The (1965)', 'Musical')"0.858821811566
1036,"('Die Hard (1988)', 'Action|Thriller')"0.650508835856
1037,"('Lawnmower Man, The (1992)', 'Action|Sci-Fi|Thriller')"0.863923766708
1038,"('Unhook the Stars (1996)', 'Drama')"0.637740036391
1041,"('Secrets & Lies (1996)', 'Drama')"0.706566865553
1042,"('That Thing You Do! (1996)', 'Comedy')"0.825664755608
1043,"('To Gillian on Her 37th Birthday (1996)', 'Drama|Romance')"0.852011441256
1044,"('Surviving Picasso (1996)', 'Drama')"0.748083767916
1046,"('Beautiful Thing (1996)', 'Drama|Romance')"0.993086949589
1047,"('Long Kiss Goodnight, The (1996)', 'Action|Thriller')"0.873778888853
1049,"('Ghost and the Darkness, The (1996)', 'Action|Adventure')"0.91683872781
1050,"('Looking for Richard (1996)', 'Documentary|Drama')"0.935812173245
1051,"('Trees Lounge (1996)', 'Drama')"0.834909802998
1053,"('Normal Life (1996)', 'Crime|Drama')"1.05658046397
1054,"('Get on the Bus (1996)', 'Drama')"1.20261473511
1055,"('Shadow Conspiracy (1997)', 'Thriller')"1.67794417261
1056,"('Jude (1996)', 'Drama')"0.713698140874
1057,"('Everyone Says I Love You (1996)', 'Comedy|Musical|Romance')"0.715409498294
1058,"('Bitter Sugar (Azucar Amargo) (1996)', 'Drama')"0.191936107457
1059,"("William Shakespeare's Romeo and Juliet (1996)", 'Drama|Romance')"1.00305846738
1060,"('Swingers (1996)', 'Comedy|Drama')"0.752638412121
1061,"('Sleepers (1996)', 'Crime|Drama')"0.797752826873
1063,"('Johns (1996)', 'Drama')"1.65805872221
1064,"('Aladdin and the King of Thieves (1996)', "Animation|Children's|Comedy")"0.877863464118
1066,"('Shall We Dance? (1937)', 'Comedy|Musical|Romance')"0.617475940938
1067,"('Damsel in Distress, A (1937)', 'Comedy|Musical|Romance')"0.614489621752
1068,"('Crossfire (1947)', 'Crime|Film-Noir')"0.496717430304
1069,"('Murder, My Sweet (1944)', 'Film-Noir|Thriller')"0.954186944568
1070,"('Macao (1952)', 'Adventure')"0.58029689143
1071,"('For the Moment (1994)', 'Romance|War')"0.997652523745
1073,"('Willy Wonka and the Chocolate Factory (1971)', "Adventure|Children's|Comedy|Fantasy")"0.78853832486
1076,"('Innocents, The (1961)', 'Thriller')"1.0130500092
1077,"('Sleeper (1973)', 'Comedy|Sci-Fi')"0.596001397875
1078,"('Bananas (1971)', 'Comedy|War')"0.704811622647
1079,"('Fish Called Wanda, A (1988)', 'Comedy')"0.731563725467
1080,"("Monty Python's Life of Brian (1979)", 'Comedy')"0.756604120522
1081,"('Victor/Victoria (1982)', 'Comedy|Musical')"0.878517711738
1082,"('Candidate, The (1972)', 'Drama')"0.632021834474
1083,"('Great Race, The (1965)', 'Comedy|Musical')"0.7666218479
1084,"('Bonnie and Clyde (1967)', 'Crime|Drama')"0.619049975596
1085,"('Old Man and the Sea, The (1958)', 'Adventure|Drama')"0.853318081446
1086,"('Dial M for Murder (1954)', 'Mystery|Thriller')"0.631148058979
1087,"('Madame Butterfly (1995)', 'Musical')"0.193265973725
1088,"('Dirty Dancing (1987)', 'Musical|Romance')"0.982010883481
1089,"('Reservoir Dogs (1992)', 'Crime|Thriller')"0.83190617444
1090,"('Platoon (1986)', 'Drama|War')"0.600256416559
1091,"("Weekend at Bernie's (1989)", 'Comedy')"0.768247452674
1092,"('Basic Instinct (1992)', 'Mystery|Thriller')"0.749092792234
1093,"('Doors, The (1991)', 'Drama|Musical')"0.808041626134
1094,"('Crying Game, The (1992)', 'Drama|Romance|War')"0.772618133043
1095,"('Glengarry Glen Ross (1992)', 'Drama')"0.923338551499
1096,"("Sophie's Choice (1982)", 'Drama')"0.716955751303
1097,"('E.T. the Extra-Terrestrial (1982)', "Children's|Drama|Fantasy|Sci-Fi")"0.71746711392
1099,"('Christmas Carol, A (1938)', 'Drama')"0.613004945731
1100,"('Days of Thunder (1990)', 'Action|Romance')"0.846497100022
1101,"('Top Gun (1986)', 'Action|Romance')"0.895749396171
1102,"('American Strays (1996)', 'Action')"0.0211358049174
1103,"('Rebel Without a Cause (1955)', 'Drama')"0.673460508396
1104,"('Streetcar Named Desire, A (1951)', 'Drama')"0.750543658379
1105,"('Children of the Corn IV: The Gathering (1996)', 'Horror')"1.19631025963
1111,"("Microcosmos (Microcosmos: Le peuple de l'herbe) (1996)", 'Documentary')"0.608926528506
1112,"('Palookaville (1996)', 'Action|Drama')"0.8124705193
1113,"('Associate, The (1996)', 'Comedy')"1.02889817168
1114,"('Funeral, The (1996)', 'Drama')"1.13340156548
1116,"('Single Girl, A (La Fille Seule) (1995)', 'Drama')"0.499674958247
1117,"('Eighth Day, The (Le Huiti\xc3\x83\xc5\xa1me jour ) (1996)', 'Drama')"1.00321357907
1119,"('Drunks (1997)', 'Drama')"0.918540955416
1120,"('People vs. Larry Flynt, The (1996)', 'Drama')"0.63400748346
1121,"('Glory Daze (1996)', 'Drama')"0.380894397781
1123,"('Perfect Candidate, A (1996)', 'Documentary')"1.23071108002
1124,"('On Golden Pond (1981)', 'Drama')"0.852506570205
1125,"('Return of the Pink Panther, The (1974)', 'Comedy')"0.655379530168
1126,"('Drop Dead Fred (1991)', 'Comedy|Fantasy')"1.0181952722
1127,"('Abyss, The (1989)', 'Action|Adventure|Sci-Fi|Thriller')"0.786330256894
1128,"('Fog, The (1980)', 'Horror')"0.919918742375
1129,"('Escape from New York (1981)', 'Action|Adventure|Sci-Fi|Thriller')"0.886388485853
1130,"('Howling, The (1980)', 'Horror')"0.893242544559
1131,"('Jean de Florette (1986)', 'Drama')"0.777945922098
1132,"('Manon of the Spring (Manon des sources) (1986)', 'Drama')"0.689129087765
1133,"('Talking About Sex (1994)', 'Comedy|Drama')"2.24987517333
1135,"('Private Benjamin (1980)', 'Comedy')"0.721969970756
1136,"('Monty Python and the Holy Grail (1974)', 'Comedy')"0.685149790992
1144,"('Line King: Al Hirschfeld, The (1996)', 'Documentary')"0.85469371389
1145,"('Snowriders (1996)', 'Documentary')"0.17233822218
1147,"('When We Were Kings (1996)', 'Documentary')"0.770642071354
1148,"('Wrong Trousers, The (1993)', 'Animation|Comedy')"0.603791393377
1150,"('Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)', 'Drama')"0.596542876047
1151,"('Faust (1994)', 'Animation|Comedy|Thriller')"1.50054296884
1152,"('He Walked by Night (1948)', 'Crime|Film-Noir|Thriller')"0.951197431306
1153,"('Raw Deal (1948)', 'Film-Noir')"1.86664183265
1154,"('T-Men (1947)', 'Film-Noir')"0.749955510008
1160,"('Six of a Kind (1934)', 'Comedy')"1.00092004373
1161,"('Tin Drum, The (Blechtrommel, Die) (1979)', 'Drama')"0.561082363831
1162,"('Ruling Class, The (1972)', 'Comedy')"0.79481515741
1164,"('Two or Three Things I Know About Her (1966)', 'Drama')"0.24320654645
1167,"('Dear God (1996)', 'Comedy')"0.865583048328
1169,"('American Dream (1990)', 'Documentary')"0.904972742403
1170,"('Best of the Best 3: No Turning Back (1995)', 'Action')"0.287366009517
1171,"('Bob Roberts (1992)', 'Comedy')"0.8319278364
1172,"('Cinema Paradiso (1988)', 'Comedy|Drama|Romance')"0.710033215047
1173,"('Cook the Thief His Wife & Her Lover, The (1989)', 'Drama')"1.08107759885
1175,"('Delicatessen (1991)', 'Comedy|Sci-Fi')"0.845447294153
1176,"('Double Life of Veronique, The (La Double Vie de V\xc3\x83\xc2\xa9ronique) (1991)', 'Drama')"0.963460943739
1177,"('Enchanted April (1991)', 'Drama')"0.714344416929
1178,"('Paths of Glory (1957)', 'Drama|War')"0.640489090427
1179,"('Grifters, The (1990)', 'Crime|Drama|Film-Noir')"0.795720175468
1180,"('Hear My Song (1991)', 'Comedy')"0.897227790451
1183,"('English Patient, The (1996)', 'Drama|Romance|War')"1.0201784411
1184,"('Mediterraneo (1991)', 'Comedy|War')"0.691164406052
1185,"('My Left Foot (1989)', 'Drama')"0.581544467273
1186,"('Sex, Lies, and Videotape (1989)', 'Drama')"0.834393722453
1187,"('Passion Fish (1992)', 'Drama')"0.678111326594
1188,"('Strictly Ballroom (1992)', 'Comedy|Romance')"0.810972238596
1189,"('Thin Blue Line, The (1988)', 'Documentary')"0.672773382192
1190,"('Tie Me Up! Tie Me Down! (1990)', 'Drama')"1.05563915607
1191,"('Madonna: Truth or Dare (1991)', 'Documentary')"0.630364993431
1192,"('Paris Is Burning (1990)', 'Documentary')"0.929275349525
1193,"("One Flew Over the Cuckoo's Nest (1975)", 'Drama')"0.662321201667
1194,"('Up in Smoke (1978)', 'Comedy')"0.992937156139
1196,"('Star Wars: Episode V - The Empire Strikes Back (1980)', 'Action|Adventure|Drama|Sci-Fi|War')"0.736797916579
1197,"('Princess Bride, The (1987)', 'Action|Adventure|Comedy|Romance')"0.689789761056
1198,"('Raiders of the Lost Ark (1981)', 'Action|Adventure')"0.667400084426
1199,"('Brazil (1985)', 'Sci-Fi')"0.995525575743
1200,"('Aliens (1986)', 'Action|Sci-Fi|Thriller|War')"0.691939738108
1201,"('Good, The Bad and The Ugly, The (1966)', 'Action|Western')"0.7011022424
1202,"('Withnail and I (1987)', 'Comedy')"0.790412864105
1203,"('12 Angry Men (1957)', 'Drama')"0.739496767372
1204,"('Lawrence of Arabia (1962)', 'Adventure|War')"0.753568478591
1205,"('Transformers: The Movie, The (1986)', "Action|Animation|Children's|Sci-Fi|Thriller|War")"1.04470564388
1206,"('Clockwork Orange, A (1971)', 'Sci-Fi')"0.993587623311
1207,"('To Kill a Mockingbird (1962)', 'Drama')"0.657695149505
1208,"('Apocalypse Now (1979)', 'Drama|War')"0.727187680902
1209,"('Once Upon a Time in the West (1969)', 'Western')"0.889144640143
1210,"('Star Wars: Episode VI - Return of the Jedi (1983)', 'Action|Adventure|Romance|Sci-Fi|War')"0.724979411226
1211,"('Wings of Desire (Der Himmel \xc3\x83\xc5\x92ber Berlin) (1987)', 'Comedy|Drama|Romance')"0.93040123107
1212,"('Third Man, The (1949)', 'Mystery|Thriller')"0.75391429981
1213,"('GoodFellas (1990)', 'Crime|Drama')"0.760528020519
1214,"('Alien (1979)', 'Action|Horror|Sci-Fi|Thriller')"0.71511600434
1215,"('Army of Darkness (1993)', 'Action|Adventure|Comedy|Horror|Sci-Fi')"0.958145091002
1216,"('Big Blue, The (Le Grand Bleu) (1988)', 'Adventure|Romance')"0.835855153671
1217,"('Ran (1985)', 'Drama|War')"0.749054107291
1218,"('Killer, The (Die xue shuang xiong) (1989)', 'Action|Thriller')"0.768036289175
1219,"('Psycho (1960)', 'Horror|Thriller')"0.801880651306
1220,"('Blues Brothers, The (1980)', 'Action|Comedy|Musical')"0.815109954604
1221,"('Godfather: Part II, The (1974)', 'Action|Crime|Drama')"0.77705721951
1222,"('Full Metal Jacket (1987)', 'Action|Drama|War')"0.699012844215
1223,"('Grand Day Out, A (1992)', 'Animation|Comedy')"0.645398337196
1224,"('Henry V (1989)', 'Drama|War')"0.648648557504
1225,"('Amadeus (1984)', 'Drama')"0.673169442062
1226,"('Quiet Man, The (1952)', 'Comedy|Romance')"0.898944146976
1227,"('Once Upon a Time in America (1984)', 'Crime|Drama|Thriller')"0.73787461579
1228,"('Raging Bull (1980)', 'Drama')"0.740669542466
1230,"('Annie Hall (1977)', 'Comedy|Romance')"0.770846420284
1231,"('Right Stuff, The (1983)', 'Drama')"0.625586590722
1232,"('Stalker (1979)', 'Mystery|Sci-Fi')"1.12726379848
1233,"('Boat, The (Das Boot) (1981)', 'Action|Drama|War')"0.71060537791
1234,"('Sting, The (1973)', 'Comedy|Crime')"0.653924276395
1235,"('Harold and Maude (1971)', 'Comedy')"0.769116746376
1236,"('Trust (1990)', 'Comedy|Drama')"0.549700536948
1237,"('Seventh Seal, The (Sjunde inseglet, Det) (1957)', 'Drama')"0.784201601874
1238,"('Local Hero (1983)', 'Comedy')"0.792272432728
1240,"('Terminator, The (1984)', 'Action|Sci-Fi|Thriller')"0.66616684723
1241,"('Braindead (1992)', 'Comedy|Horror')"1.15410837683
1242,"('Glory (1989)', 'Action|Drama|War')"0.644201020954
1243,"('Rosencrantz and Guildenstern Are Dead (1990)', 'Comedy|Drama')"1.03499261562
1244,"('Manhattan (1979)', 'Comedy|Drama|Romance')"0.754817323272
1245,"("Miller's Crossing (1990)", 'Drama')"0.607520930021
1246,"('Dead Poets Society (1989)', 'Drama')"0.626400340681
1247,"('Graduate, The (1967)', 'Drama|Romance')"0.679081049128
1248,"('Touch of Evil (1958)', 'Crime|Film-Noir|Thriller')"0.816465499938
1249,"('Nikita (La Femme Nikita) (1990)', 'Thriller')"0.652741181007
1250,"('Bridge on the River Kwai, The (1957)', 'Drama|War')"0.687053606787
1251,"('8 1/2 (1963)', 'Drama')"0.756221423496
1252,"('Chinatown (1974)', 'Film-Noir|Mystery|Thriller')"0.698076652168
1253,"('Day the Earth Stood Still, The (1951)', 'Drama|Sci-Fi')"0.7230626231
1254,"('Treasure of the Sierra Madre, The (1948)', 'Adventure')"0.651141689167
1255,"('Bad Taste (1987)', 'Comedy|Horror')"0.996867433098
1256,"('Duck Soup (1933)', 'Comedy|War')"0.710945519919
1257,"('Better Off Dead... (1985)', 'Comedy')"0.681232768122
1258,"('Shining, The (1980)', 'Horror')"0.778501838196
1259,"('Stand by Me (1986)', 'Adventure|Comedy|Drama')"0.618253087002
1260,"('M (1931)', 'Crime|Film-Noir|Thriller')"0.686318124203
1261,"('Evil Dead II (Dead By Dawn) (1987)', 'Action|Adventure|Comedy|Horror')"0.976890976015
1262,"('Great Escape, The (1963)', 'Adventure|War')"0.602687715277
1263,"('Deer Hunter, The (1978)', 'Drama|War')"0.663969236007
1264,"('Diva (1981)', 'Action|Drama|Mystery|Romance|Thriller')"0.742809705325
1265,"('Groundhog Day (1993)', 'Comedy|Romance')"0.688580118638
1266,"('Unforgiven (1992)', 'Western')"0.740530306208
1267,"('Manchurian Candidate, The (1962)', 'Film-Noir|Thriller')"0.718746832734
1268,"('Pump Up the Volume (1990)', 'Drama')"0.824991929806
1269,"('Arsenic and Old Lace (1944)', 'Comedy|Mystery|Thriller')"0.6630046916
1270,"('Back to the Future (1985)', 'Comedy|Sci-Fi')"0.660003184863
1271,"('Fried Green Tomatoes (1991)', 'Drama')"0.800382400077
1272,"('Patton (1970)', 'Drama|War')"0.627488331909
1273,"('Down by Law (1986)', 'Comedy|Drama')"0.730553794651
1274,"('Akira (1988)', 'Adventure|Animation|Sci-Fi|Thriller')"0.901944281968
1275,"('Highlander (1986)', 'Action|Adventure')"0.843585260525
1276,"('Cool Hand Luke (1967)', 'Comedy|Drama')"0.666347319999
1277,"('Cyrano de Bergerac (1990)', 'Action|Drama|Romance')"0.680214544825
1278,"('Young Frankenstein (1974)', 'Comedy|Horror')"0.680560422867
1279,"('Night on Earth (1991)', 'Comedy|Drama')"0.634214209089
1280,"('Raise the Red Lantern (1991)', 'Drama')"0.585771356723
1281,"('Great Dictator, The (1940)', 'Comedy')"0.854042135918
1282,"('Fantasia (1940)', "Animation|Children's|Musical")"0.858938674943
1283,"('High Noon (1952)', 'Western')"0.673924012326
1284,"('Big Sleep, The (1946)', 'Film-Noir|Mystery')"0.630909729315
1285,"('Heathers (1989)', 'Comedy')"0.853314186299
1286,"('Somewhere in Time (1980)', 'Drama|Romance')"0.821200187879
1287,"('Ben-Hur (1959)', 'Action|Adventure|Drama')"0.741634810384
1288,"('This Is Spinal Tap (1984)', 'Comedy|Drama|Musical')"0.697742904014
1289,"('Koyaanisqatsi (1983)', 'Documentary|War')"0.767983384205
1290,"('Some Kind of Wonderful (1987)', 'Drama|Romance')"0.675588440622
1291,"('Indiana Jones and the Last Crusade (1989)', 'Action|Adventure')"0.686747219416
1292,"('Being There (1979)', 'Comedy')"0.691489891595
1293,"('Gandhi (1982)', 'Drama')"0.627665063925
1294,"('M*A*S*H (1970)', 'Comedy|War')"0.738132277685
1295,"('Unbearable Lightness of Being, The (1988)', 'Drama')"0.852085281191
1296,"('Room with a View, A (1986)', 'Drama|Romance')"0.807001363966
1297,"('Real Genius (1985)', 'Comedy')"0.695798884951
1298,"('Pink Floyd - The Wall (1982)', 'Drama|Musical|War')"0.894057090163
1299,"('Killing Fields, The (1984)', 'Drama|War')"0.63909785488
1300,"('My Life as a Dog (Mitt liv som hund) (1985)', 'Drama')"0.660117273864
1301,"('Forbidden Planet (1956)', 'Sci-Fi')"0.7118750103
1302,"('Field of Dreams (1989)', 'Drama')"0.731932506169
1303,"('Man Who Would Be King, The (1975)', 'Adventure')"0.668317988279
1304,"('Butch Cassidy and the Sundance Kid (1969)', 'Action|Comedy|Western')"0.62589275446
1305,"('Paris, Texas (1984)', 'Drama')"0.824883218372
1306,"('Until the End of the World (Bis ans Ende der Welt) (1991)', 'Drama|Sci-Fi')"0.989182414328
1307,"('When Harry Met Sally... (1989)', 'Comedy|Romance')"0.626880072655
1310,"('Hype! (1996)', 'Documentary')"1.09421332747
1311,"('Santa with Muscles (1996)', 'Comedy')"0.043811472499
1313,"('Mad Dog Time (1996)', 'Crime')"0.916568824011
1315,"('Paris Was a Woman (1995)', 'Documentary')"0.586255166981
1317,"("I'm Not Rappaport (1996)", 'Comedy')"0.481029334105
1320,"('Alien\xc3\x82\xc2\xb3 (1992)', 'Action|Horror|Sci-Fi|Thriller')"0.926150854253
1321,"('American Werewolf in London, An (1981)', 'Horror')"0.854266029106
1322,"("Amityville 1992: It's About Time (1992)", 'Horror')"0.666908512917
1323,"('Amityville 3-D (1983)', 'Horror')"0.53665733069
1324,"('Amityville: Dollhouse (1996)', 'Horror')"0.364857990569
1325,"('Amityville: A New Generation (1993)', 'Horror')"0.781144155722
1326,"('Amityville II: The Possession (1982)', 'Horror')"0.908794094751
1327,"('Amityville Horror, The (1979)', 'Horror')"0.874275886606
1328,"('Amityville Curse, The (1990)', 'Horror')"1.16379824815
1329,"("Blood For Dracula (Andy Warhol's Dracula) (1974)", 'Horror')"0.972373724182
1330,"("April Fool's Day (1986)", 'Comedy|Horror')"0.751714026872
1331,"('Audrey Rose (1977)', 'Horror')"1.15943697188
1332,"('Believers, The (1987)', 'Horror|Thriller')"0.813950057798
1333,"('Birds, The (1963)', 'Horror')"0.770472179792
1334,"('Blob, The (1958)', 'Horror|Sci-Fi')"0.910915257198
1335,"('Blood Beach (1981)', 'Action|Horror')"0.742058355068
1336,"('Body Parts (1991)', 'Horror')"0.648864347236
1337,"('Body Snatcher, The (1945)', 'Horror')"0.977450957815
1339,"("Bram Stoker's Dracula (1992)", 'Horror|Romance')"0.87988811718
1340,"('Bride of Frankenstein (1935)', 'Horror')"1.01682345422
1341,"('Burnt Offerings (1976)', 'Horror')"0.717556279895
1342,"('Candyman (1992)', 'Horror')"0.841862318388
1343,"('Cape Fear (1991)', 'Thriller')"0.663800655485
1344,"('Cape Fear (1962)', 'Film-Noir|Thriller')"0.665939066552
1345,"('Carrie (1976)', 'Horror')"0.81568509344
1346,"('Cat People (1982)', 'Horror')"0.794860023382
1347,"('Nightmare on Elm Street, A (1984)', 'Horror')"1.06959086094
1348,"('Nosferatu (Nosferatu, eine Symphonie des Grauens) (1922)', 'Horror')"0.869534190106
1349,"('Nosferatu a Venezia (1986)', 'Horror')"1.9994970959
1350,"('Omen, The (1976)', 'Horror')"1.00539389441
1351,"('Blood & Wine (1997)', 'Drama')"1.35300066148
1352,"('Albino Alligator (1996)', 'Crime|Thriller')"0.829046743147
1353,"('Mirror Has Two Faces, The (1996)', 'Comedy|Romance')"0.94784997798
1354,"('Breaking the Waves (1996)', 'Drama')"1.07625366075
1355,"('Nightwatch (1997)', 'Horror|Thriller')"0.972932592504
1356,"('Star Trek: First Contact (1996)', 'Action|Adventure|Sci-Fi')"0.764557426005
1357,"('Shine (1996)', 'Drama|Romance')"0.698488917918
1358,"('Sling Blade (1996)', 'Drama|Thriller')"0.720154631753
1359,"('Jingle All the Way (1996)', "Adventure|Children's|Comedy")"1.03629590919
1360,"('Identification of a Woman (Identificazione di una donna) (1982)', 'Drama')"2.5768935515
1361,"('Paradise Lost: The Child Murders at Robin Hood Hills (1996)', 'Documentary')"0.873762556123
1362,"('Garden of Finzi-Contini, The (Giardino dei Finzi-Contini, Il) (1970)', 'Drama')"1.05980246196
1363,"("Preacher's Wife, The (1996)", 'Drama')"0.560227004703
1365,"('Ridicule (1996)', 'Drama')"0.582216607893
1366,"('Crucible, The (1996)', 'Drama')"0.736032383375
1367,"('101 Dalmatians (1996)', "Children's|Comedy")"0.927164074733
1369,"("I Can't Sleep (J'ai pas sommeil) (1994)", 'Drama|Thriller')"0.0333825473655
1370,"('Die Hard 2 (1990)', 'Action|Thriller')"0.814439325076
1371,"('Star Trek: The Motion Picture (1979)', 'Action|Adventure|Sci-Fi')"0.843262461038
1372,"('Star Trek VI: The Undiscovered Country (1991)', 'Action|Adventure|Sci-Fi')"0.905673901706
1373,"('Star Trek V: The Final Frontier (1989)', 'Action|Adventure|Sci-Fi')"0.953397529321
1374,"('Star Trek: The Wrath of Khan (1982)', 'Action|Adventure|Sci-Fi')"0.754703918547
1375,"('Star Trek III: The Search for Spock (1984)', 'Action|Adventure|Sci-Fi')"0.764706221833
1376,"('Star Trek IV: The Voyage Home (1986)', 'Action|Adventure|Sci-Fi')"0.82595481261
1377,"('Batman Returns (1992)', 'Action|Adventure|Comedy|Crime')"0.691063364541
1378,"('Young Guns (1988)', 'Action|Comedy|Western')"0.874222751147
1379,"('Young Guns II (1990)', 'Action|Comedy|Western')"1.03495941108
1380,"('Grease (1978)', 'Comedy|Musical|Romance')"0.938477100158
1381,"('Grease 2 (1982)', 'Comedy|Musical|Romance')"0.802095359424
1382,"('Marked for Death (1990)', 'Action|Drama')"0.920889734202
